status,x0,y0,t0,x1,y1,t1,obs
2.0,35.7253141,51.321280400000006,1645030792.362,35.7253141,51.321280400000006,1645030802.362,1.0
2.0,35.7253141,51.321280400000006,1645030802.362,35.7253141,51.321280400000006,1645030812.362,0.0
2.0,35.7253141,51.321280400000006,1645030812.362,35.7253141,51.321280400000006,1645030822.362,1.0
2.0,35.7253141,51.321280400000006,1645030822.362,35.7253141,51.321280400000006,1645030832.362,0.0
2.0,35.7253141,51.321280400000006,1645030832.362,35.7253141,51.321280400000006,1645030842.362,1.0
2.0,35.7253141,51.321280400000006,1645030842.362,35.7253141,51.321280400000006,1645031732.362,0.0
2.0,35.7253141,51.321280400000006,1645031732.362,35.7253141,51.321280400000006,1645031742.362,1.0
2.0,35.7253141,51.321280400000006,1645031742.362,35.7253141,51.321280400000006,1645031752.362,0.0
2.0,35.7253141,51.321280400000006,1645031752.362,35.7253141,51.321280400000006,1645031762.362,1.0
2.0,35.7253141,51.321280400000006,1645031762.362,35.7253141,51.321280400000006,1645031777.362,0.0
1.0,35.7253141,51.321280400000006,1645031777.362,35.72530098617892,51.32083512906462,1645031797.362,1.0
2.0,35.72530098617892,51.32083512906462,1645031797.362,35.72530098617892,51.32083512906462,1645525344.494512,0.0
1.0,35.72530098617892,51.32083512906462,1645525344.494512,35.7252974,51.3212862,1645525350.8613582,0.0
2.0,35.7252974,51.3212862,1645525350.8613582,35.7252974,51.3212862,1645525412.362,0.0
2.0,35.7252974,51.3212862,1645525412.362,35.7252974,51.3212862,1645525422.362,1.0
2.0,35.7252974,51.3212862,1645525422.362,35.7252974,51.3212862,1645525432.362,0.0
2.0,35.7252974,51.3212862,1645525432.362,35.7252974,51.3212862,1645525442.362,1.0
2.0,35.7252974,51.3212862,1645525442.362,35.7252974,51.3212862,1645525452.362,0.0
2.0,35.7252974,51.3212862,1645525452.362,35.7252974,51.3212862,1645525462.362,1.0
2.0,35.7252974,51.3212862,1645525462.362,35.7252974,51.3212862,1645555202.362,0.0
2.0,35.7252974,51.3212862,1645555202.362,35.7252974,51.3212862,1645555212.362,1.0
2.0,35.7252974,51.3212862,1645555212.362,35.7252974,51.3212862,1645555222.362,0.0
2.0,35.7252974,51.3212862,1645555222.362,35.7252974,51.3212862,1645555232.362,1.0
2.0,35.7252974,51.3212862,1645555232.362,35.7252974,51.3212862,1645555242.362,0.0
2.0,35.7252974,51.3212862,1645555242.362,35.7252974,51.3212862,1645555252.362,1.0
2.0,35.7252974,51.3212862,1645555252.362,35.7252974,51.3212862,1645555562.362,0.0
2.0,35.7252974,51.3212862,1645555562.362,35.7252974,51.3212862,1645555572.362,1.0
2.0,35.7252974,51.3212862,1645555572.362,35.7252974,51.3212862,1645555922.362,0.0
1.0,35.7252974,51.3212862,1645555922.362,35.72521097879201,51.32124396015283,1645555932.362,1.0
1.0,35.72521097879201,51.32124396015283,1645555932.362,35.72511913637605,51.3211790804585,1645555947.362,0.0
1.0,35.72511913637605,51.3211790804585,1645555947.362,35.72502255360081,51.32108662372707,1645555957.362,1.0
2.0,35.72502255360081,51.32108662372707,1645555957.362,35.72502255360081,51.32108662372707,1645555987.362,1.0
1.0,35.72502255360081,51.32108662372707,1645555987.362,35.72510076156266,51.321151819495775,1645555997.362,0.0
2.0,35.72510076156266,51.321151819495775,1645555997.362,35.72510076156266,51.321151819495775,1645556027.362,0.0
1.0,35.72510076156266,51.321151819495775,1645556027.362,35.72520433265375,51.32123815548638,1645556037.362,0.0
2.0,35.72520433265375,51.32123815548638,1645556037.362,35.72520433265375,51.32123815548638,1645556047.362,0.0
1.0,35.72520433265375,51.32123815548638,1645556047.362,35.7252261,51.321256300000016,1645556049.552114,0.0
2.0,35.7252261,51.321256300000016,1645556049.552114,35.7252261,51.321256300000016,1645556287.362,0.0
1.0,35.7252261,51.321256300000016,1645556287.362,35.72496694832526,51.32102953931745,1645556297.362,1.0
2.0,35.72496694832526,51.32102953931745,1645556297.362,35.72496694832526,51.32102953931745,1645556347.362,1.0
1.0,35.72496694832526,51.32102953931745,1645556347.362,35.725141430910305,51.32121010049226,1645556357.362,0.0
2.0,35.725141430910305,51.32121010049226,1645556357.362,35.725141430910305,51.32121010049226,1645556367.362,0.0
1.0,35.725141430910305,51.32121010049226,1645556367.362,35.72514401130345,51.32121267370691,1645556367.6193311,0.0
2.0,35.72514401130345,51.32121267370691,1645556367.6193311,35.72514401130345,51.32121267370691,1645556647.362,0.0
1.0,35.72514401130345,51.32121267370691,1645556647.362,35.72503307887513,51.32112966501156,1645556657.362,1.0
2.0,35.72503307887513,51.32112966501156,1645556657.362,35.72503307887513,51.32112966501156,1645556707.362,1.0
1.0,35.72503307887513,51.32112966501156,1645556707.362,35.7252817,51.32127349999999,1645556711.2621226,0.0
2.0,35.7252817,51.32127349999999,1645556711.2621226,35.7252817,51.32127349999999,1645557007.362,0.0
1.0,35.7252817,51.32127349999999,1645557007.362,35.725167002582936,51.32102208322441,1645557027.362,1.0
2.0,35.725167002582936,51.32102208322441,1645557027.362,35.725167002582936,51.32102208322441,1645557067.362,1.0
1.0,35.725167002582936,51.32102208322441,1645557067.362,35.725241,51.321267000000006,1645557079.1805682,0.0
2.0,35.725241,51.321267000000006,1645557079.1805682,35.725241,51.321267000000006,1645557367.362,0.0
1.0,35.725241,51.321267000000006,1645557367.362,35.7252302438438,51.32051540222894,1645557377.362,1.0
1.0,35.7252302438438,51.32051540222894,1645557377.362,35.725086117228756,51.32072085526839,1645557387.362,1.0
2.0,35.725086117228756,51.32072085526839,1645557387.362,35.725086117228756,51.32072085526839,1645557427.362,1.0
1.0,35.725086117228756,51.32072085526839,1645557427.362,35.725197129138934,51.32101417609023,1645557447.362,0.0
2.0,35.725197129138934,51.32101417609023,1645557447.362,35.725197129138934,51.32101417609023,1645557457.362,0.0
1.0,35.725197129138934,51.32101417609023,1645557457.362,35.725245340123266,51.32114142371095,1645557467.362,0.0
2.0,35.725245340123266,51.32114142371095,1645557467.362,35.725245340123266,51.32114142371095,1645557507.362,0.0
1.0,35.725245340123266,51.32114142371095,1645557507.362,35.7252942,51.32127,1645557509.2200613,0.0
2.0,35.7252942,51.32127,1645557509.2200613,35.7252942,51.32127,1645558047.362,0.0
1.0,35.7252942,51.32127,1645558047.362,35.725032550050045,51.32103794562987,1645558067.362,1.0
2.0,35.725032550050045,51.32103794562987,1645558067.362,35.725032550050045,51.32103794562987,1645558107.362,1.0
2.0,35.725032550050045,51.32103794562987,1645558107.362,35.725032550050045,51.32103794562987,1645559067.362,0.0
1.0,35.725032550050045,51.32103794562987,1645559067.362,35.72473519547357,51.32097234665737,1645559087.362,1.0
2.0,35.72473519547357,51.32097234665737,1645559087.362,35.72473519547357,51.32097234665737,1645559127.362,1.0
1.0,35.72473519547357,51.32097234665737,1645559127.362,35.72481794023721,51.321037452286326,1645559137.362,0.0
2.0,35.72481794023721,51.321037452286326,1645559137.362,35.72481794023721,51.321037452286326,1645559147.362,0.0
1.0,35.72481794023721,51.321037452286326,1645559147.362,35.72489820877938,51.32110058321846,1645559157.362,0.0
2.0,35.72489820877938,51.32110058321846,1645559157.362,35.72489820877938,51.32110058321846,1645559197.362,0.0
1.0,35.72489820877938,51.32110058321846,1645559197.362,35.72497594343183,51.321161725295994,1645559207.362,0.0
2.0,35.72497594343183,51.321161725295994,1645559207.362,35.72497594343183,51.321161725295994,1645559247.362,0.0
1.0,35.72497594343183,51.321161725295994,1645559247.362,35.725021714548014,51.321197689870246,1645559251.5686908,0.0
2.0,35.725021714548014,51.321197689870246,1645559251.5686908,35.725021714548014,51.321197689870246,1645559422.362,0.0
2.0,35.725021714548014,51.321197689870246,1645559422.362,35.725021714548014,51.321197689870246,1645559492.362,1.0
1.0,35.725021714548014,51.321197689870246,1645559492.362,35.72515296390979,51.32123306372715,1645559502.362,0.0
2.0,35.72515296390979,51.32123306372715,1645559502.362,35.72515296390979,51.32123306372715,1645559512.362,0.0
1.0,35.72515296390979,51.32123306372715,1645559512.362,35.7252929,51.32127080000001,1645559515.6977568,0.0
2.0,35.7252929,51.32127080000001,1645559515.6977568,35.7252929,51.32127080000001,1645560152.362,0.0
2.0,35.7252929,51.32127080000001,1645560152.362,35.7252929,51.32127080000001,1645560162.362,1.0
2.0,35.7252929,51.32127080000001,1645560162.362,35.7252929,51.32127080000001,1645560217.362,0.0
1.0,35.7252929,51.32127080000001,1645560217.362,35.7249364063147,51.32109264610588,1645560227.362,1.0
2.0,35.7249364063147,51.32109264610588,1645560227.362,35.7249364063147,51.32109264610588,1645560277.362,1.0
1.0,35.7249364063147,51.32109264610588,1645560277.362,35.72520903242381,51.321234914435856,1645560297.362,0.0
2.0,35.72520903242381,51.321234914435856,1645560297.362,35.72520903242381,51.321234914435856,1645560337.362,0.0
1.0,35.72520903242381,51.321234914435856,1645560337.362,35.7252464,51.32125439999999,1645560339.1007245,0.0
2.0,35.7252464,51.32125439999999,1645560339.1007245,35.7252464,51.32125439999999,1645560577.362,0.0
1.0,35.7252464,51.32125439999999,1645560577.362,35.725038726872526,51.32107290069712,1645560587.362,1.0
2.0,35.725038726872526,51.32107290069712,1645560587.362,35.725038726872526,51.32107290069712,1645560637.362,1.0
1.0,35.725038726872526,51.32107290069712,1645560637.362,35.7252221,51.321256300000016,1645560640.8411882,0.0
2.0,35.7252221,51.321256300000016,1645560640.8411882,35.7252221,51.321256300000016,1645561417.362,0.0
1.0,35.7252221,51.321256300000016,1645561417.362,35.725251650000004,51.321263,1645561437.362,1.0
2.0,35.725251650000004,51.321263,1645561437.362,35.725251650000004,51.321263,1645561457.362,0.0
1.0,35.725251650000004,51.321263,1645561457.362,35.72558298297141,51.321551114639306,1645561467.362,1.0
